scene_id,os_grid_pair,os_grid_ref,laz_path,laz_exists,laz_size_mb,laz_point_count,laz_readable,scene_marker_path,scene_marker_exists,split,dsm_height,dsm_width,n_valid,valid_fraction,n_tiles,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,centre_lat,centre_lon,gsd
EN_SU6004_P_12443_20220204_20220204,SU,SU6004,/data/data/england_raw/SU6004_P_12443_20220204_20220204.copc.laz,True,32.98,7192361,True,/data/england_tiles/train/EN_SU6004_P_12443_20220204_20220204/_scene_EN_SU6004_P_12443_20220204_20220204.npz,True,train,4000,4000,5820729,0.3638,211,460000.0,104000.0,462000.0,106000.0,50.84132,-1.135017,0.5
EN_SU6006_P_12443_20220204_20220204,SU,SU6006,/data/data/england_raw/SU6006_P_12443_20220204_20220204.copc.laz,True,1.59,366803,True,/data/england_tiles/train/EN_SU6006_P_12443_20220204_20220204/_scene_EN_SU6006_P_12443_20220204_20220204.npz,True,train,1400,4000,288121,0.0515,19,460000.0,106000.0,462000.0,106700.0,50.853458,-1.134792,0.5
EN_SU6400_P_12443_20220204_20220204,SU,SU6400,/data/data/england_raw/SU6400_P_12443_20220204_20220204.copc.laz,True,37.13,7279017,True,/data/england_tiles/train/EN_SU6400_P_12443_20220204_20220204/_scene_EN_SU6400_P_12443_20220204_20220204.npz,True,train,4000,3331,5462594,0.41,180,464000.0,100000.0,465665.5,102000.0,50.804938,-1.081295,0.5
EN_SU6402_P_12443_20220204_20220204,SU,SU6402,/data/data/england_raw/SU6402_P_12443_20220204_20220204.copc.laz,True,26.01,5244144,True,/data/england_tiles/train/EN_SU6402_P_12443_20220204_20220204/_scene_EN_SU6402_P_12443_20220204_20220204.npz,True,train,4000,3604,4329520,0.3003,161,464000.0,102000.0,465802.0,104000.0,50.822913,-1.079974,0.5
EN_SU6404_P_12443_20220204_20220204,SU,SU6404,/data/data/england_raw/SU6404_P_12443_20220204_20220204.copc.laz,True,25.7,5413564,True,/data/england_tiles/train/EN_SU6404_P_12443_20220204_20220204/_scene_EN_SU6404_P_12443_20220204_20220204.npz,True,train,4000,3060,4096552,0.3347,150,464000.0,104000.0,465530.0,106000.0,50.840911,-1.081551,0.5
EN_SU6406_P_12443_20220204_20220204,SU,SU6406,/data/data/england_raw/SU6406_P_12443_20220204_20220204.copc.laz,True,0.01,2225,True,/data/england_tiles/train/EN_SU6406_P_12443_20220204_20220204/_scene_EN_SU6406_P_12443_20220204_20220204.npz,True,train,20,382,1587,0.2077,1,464000.0,106000.0,464191.0,106010.0,50.850022,-1.090883,0.5
EN_SW5626_P_12770_20221008_20221008,SW,SW5626,/data/data/england_raw/SW5626_P_12770_20221008_20221008.copc.laz,True,3.42,612927,True,/data/england_tiles/train/EN_SW5626_P_12770_20221008_20221008/_scene_EN_SW5626_P_12770_20221008_20221008.npz,True,train,2917,867,599531,0.2371,38,156000.0,26541.5,156433.5,28000.0,50.0954,-5.409956,0.5
EN_SW5628_P_12770_20221008_20221008,SW,SW5628,/data/data/england_raw/SW5628_P_12770_20221008_20221008.copc.laz,True,4.61,707759,True,/data/england_tiles/train/EN_SW5628_P_12770_20221008_20221008/_scene_EN_SW5628_P_12770_20221008_20221008.npz,True,train,1547,1236,643043,0.3363,31,156000.0,28000.0,156618.0,28773.5,50.105456,-5.40938,0.5
EN_SW7214_P_12392_20220304_20220305,SW,SW7214,/data/data/england_raw/SW7214_P_12392_20220304_20220305.copc.laz,True,47.81,7498482,True,/data/england_tiles/test/EN_SW7214_P_12392_20220304_20220305/_scene_EN_SW7214_P_12392_20220304_20220305.npz,True,test,2901,4000,5160238,0.4447,155,172000.0,14549.5,174000.0,16000.0,49.994328,-5.168578,0.5
EN_SW7216_P_12392_20220304_20220305,SW,SW7216,/data/data/england_raw/SW7216_P_12392_20220304_20220305.copc.laz,True,39.53,6254806,True,/data/england_tiles/test/EN_SW7216_P_12392_20220304_20220305/_scene_EN_SW7216_P_12392_20220304_20220305.npz,True,test,2290,4000,4072675,0.4446,119,172000.0,16000.0,174000.0,17145.0,50.005982,-5.169345,0.5
EN_SW7224_P_12392_20220304_20220305,SW,SW7224,/data/data/england_raw/SW7224_P_12392_20220304_20220305.copc.laz,True,51.57,7462465,True,/data/england_tiles/test/EN_SW7224_P_12392_20220304_20220305/_scene_EN_SW7224_P_12392_20220304_20220305.npz,True,test,3141,4000,5171007,0.4116,187,172000.0,24429.5,174000.0,26000.0,50.083589,-5.174465,0.5
EN_SW7226_P_12392_20220304_20220305,SW,SW7226,/data/data/england_raw/SW7226_P_12392_20220304_20220305.copc.laz,True,86.5,12442098,True,/data/england_tiles/train/EN_SW7226_P_12392_20220304_20220305/_scene_EN_SW7226_P_12392_20220304_20220305.npz,True,train,4000,4000,7898281,0.4936,243,172000.0,26000.0,174000.0,28000.0,50.09962,-5.175525,0.5
EN_SW7228_P_12392_20220304_20220305,SW,SW7228,/data/data/england_raw/SW7228_P_12392_20220304_20220305.copc.laz,True,34.84,4899212,True,/data/england_tiles/train/EN_SW7228_P_12392_20220304_20220305/_scene_EN_SW7228_P_12392_20220304_20220305.npz,True,train,2503,3433,3233673,0.3763,117,172283.5,28000.0,174000.0,29251.5,50.114273,-5.174512,0.5
EN_SW7539_P_12501_20220112_20220112,SW,SW7539,/data/data/england_raw/SW7539_P_12501_20220112_20220112.copc.laz,True,21.16,3477291,True,/data/england_tiles/train/EN_SW7539_P_12501_20220112_20220112/_scene_EN_SW7539_P_12501_20220112_20220112.npz,True,train,1056,2000,1890147,0.895,40,175000.0,39472.0,176000.0,40000.0,50.214939,-5.148132,0.5
EN_SW7540_P_12501_20220112_20220112,SW,SW7540,/data/data/england_raw/SW7540_P_12501_20220112_20220112.copc.laz,True,61.42,9272572,True,/data/england_tiles/train/EN_SW7540_P_12501_20220112_20220112/_scene_EN_SW7540_P_12501_20220112_20220112.npz,True,train,2000,2000,3793213,0.9483,64,175000.0,40000.0,176000.0,41000.0,50.2218,-5.148584,0.5
EN_SW7541_P_12501_20220112_20220112,SW,SW7541,/data/data/england_raw/SW7541_P_12501_20220112_20220112.copc.laz,True,55.93,8253491,True,/data/england_tiles/test/EN_SW7541_P_12501_20220112_20220112/_scene_EN_SW7541_P_12501_20220112_20220112.npz,True,test,2000,2000,3824494,0.9561,64,175000.0,41000.0,176000.0,42000.0,50.23078,-5.149176,0.5
EN_SW7542_P_12501_20220112_20220112,SW,SW7542,/data/data/england_raw/SW7542_P_12501_20220112_20220112.copc.laz,True,67.63,9988228,True,/data/england_tiles/train/EN_SW7542_P_12501_20220112_20220112/_scene_EN_SW7542_P_12501_20220112_20220112.npz,True,train,2000,2000,3782624,0.9457,64,175000.0,42000.0,176000.0,43000.0,50.23976,-5.149768,0.5
EN_SW7543_P_12501_20220112_20220112,SW,SW7543,/data/data/england_raw/SW7543_P_12501_20220112_20220112.copc.laz,True,64.24,9457342,True,/data/england_tiles/train/EN_SW7543_P_12501_20220112_20220112/_scene_EN_SW7543_P_12501_20220112_20220112.npz,True,train,2000,2000,3806892,0.9517,64,175000.0,43000.0,176000.0,44000.0,50.248739,-5.150361,0.5
EN_SW7544_P_12501_20220112_20220112,SW,SW7544,/data/data/england_raw/SW7544_P_12501_20220112_20220112.copc.laz,True,49.88,7652805,True,/data/england_tiles/train/EN_SW7544_P_12501_20220112_20220112/_scene_EN_SW7544_P_12501_20220112_20220112.npz,True,train,2000,2000,3718064,0.9295,64,175000.0,44000.0,176000.0,45000.0,50.257719,-5.150954,0.5
EN_SW7545_P_12501_20220112_20220112,SW,SW7545,/data/data/england_raw/SW7545_P_12501_20220112_20220112.copc.laz,True,43.58,6826998,True,/data/england_tiles/train/EN_SW7545_P_12501_20220112_20220112/_scene_EN_SW7545_P_12501_20220112_20220112.npz,True,train,2000,2000,3719111,0.9298,64,175000.0,45000.0,176000.0,46000.0,50.266699,-5.151547,0.5
EN_SW7546_P_12501_20220112_20220112,SW,SW7546,/data/data/england_raw/SW7546_P_12501_20220112_20220112.copc.laz,True,45.05,6915528,True,/data/england_tiles/train/EN_SW7546_P_12501_20220112_20220112/_scene_EN_SW7546_P_12501_20220112_20220112.npz,True,train,2000,2000,3697980,0.9245,64,175000.0,46000.0,176000.0,47000.0,50.275679,-5.15214,0.5
EN_SW7547_P_12501_20220112_20220112,SW,SW7547,/data/data/england_raw/SW7547_P_12501_20220112_20220112.copc.laz,True,36.83,6085481,True,/data/england_tiles/train/EN_SW7547_P_12501_20220112_20220112/_scene_EN_SW7547_P_12501_20220112_20220112.npz,True,train,2000,2000,3658273,0.9146,64,175000.0,47000.0,176000.0,48000.0,50.284658,-5.152734,0.5
EN_SW7548_P_12501_20220112_20220112,SW,SW7548,/data/data/england_raw/SW7548_P_12501_20220112_20220112.copc.laz,True,36.39,5856153,True,/data/england_tiles/train/EN_SW7548_P_12501_20220112_20220112/_scene_EN_SW7548_P_12501_20220112_20220112.npz,True,train,2000,2000,3644209,0.9111,64,175000.0,48000.0,176000.0,49000.0,50.293638,-5.153328,0.5
EN_SW7549_P_12501_20220112_20220112,SW,SW7549,/data/data/england_raw/SW7549_P_12501_20220112_20220112.copc.laz,True,48.29,7516954,True,/data/england_tiles/test/EN_SW7549_P_12501_20220112_20220112/_scene_EN_SW7549_P_12501_20220112_20220112.npz,True,test,2000,2000,3685129,0.9213,64,175000.0,49000.0,176000.0,50000.0,50.302618,-5.153922,0.5
EN_SW7550_P_12501_20220112_20220112,SW,SW7550,/data/data/england_raw/SW7550_P_12501_20220112_20220112.copc.laz,True,21.56,3531517,True,/data/england_tiles/train/EN_SW7550_P_12501_20220112_20220112/_scene_EN_SW7550_P_12501_20220112_20220112.npz,True,train,1015,2000,1822608,0.8978,32,175000.0,50000.0,176000.0,50507.5,50.309386,-5.15437,0.5
EN_SW7814_P_12392_20220304_20220305,SW,SW7814,/data/data/england_raw/SW7814_P_12392_20220304_20220305.copc.laz,True,1.06,191592,True,/data/england_tiles/train/EN_SW7814_P_12392_20220304_20220305/_scene_EN_SW7814_P_12392_20220304_20220305.npz,True,train,618,2377,175108,0.1192,12,178000.0,15691.0,179188.5,16000.0,50.001558,-5.090974,0.5
EN_SW7816_P_12392_20220304_20220305,SW,SW7816,/data/data/england_raw/SW7816_P_12392_20220304_20220305.copc.laz,True,43.32,6753499,True,/data/england_tiles/train/EN_SW7816_P_12392_20220304_20220305/_scene_EN_SW7816_P_12392_20220304_20220305.npz,True,train,4000,3715,5410356,0.3641,195,178000.0,16000.0,179857.5,18000.0,50.01205,-5.086978,0.5
EN_SW7818_P_12392_20220304_20220305,SW,SW7818,/data/data/england_raw/SW7818_P_12392_20220304_20220305.copc.laz,True,68.07,10102910,True,/data/england_tiles/test/EN_SW7818_P_12392_20220304_20220305/_scene_EN_SW7818_P_12392_20220304_20220305.npz,True,test,4000,4000,6414881,0.4009,202,178000.0,18000.0,180000.0,20000.0,50.030038,-5.087137,0.5
EN_SW7820_P_12392_20220304_20220305,SW,SW7820,/data/data/england_raw/SW7820_P_12392_20220304_20220305.copc.laz,True,17.74,2776806,True,/data/england_tiles/train/EN_SW7820_P_12392_20220304_20220305/_scene_EN_SW7820_P_12392_20220304_20220305.npz,True,train,4000,1462,1847383,0.3159,53,179269.0,20000.0,180000.0,22000.0,50.048235,-5.079441,0.5
EN_SW7822_P_12392_20220304_20220305,SW,SW7822,/data/data/england_raw/SW7822_P_12392_20220304_20220305.copc.laz,True,47.82,7222924,True,/data/england_tiles/train/EN_SW7822_P_12392_20220304_20220305/_scene_EN_SW7822_P_12392_20220304_20220305.npz,True,train,4000,4000,4065133,0.2541,112,178000.0,22000.0,180000.0,24000.0,50.065961,-5.089445,0.5
EN_SW7824_P_12392_20220304_20220305,SW,SW7824,/data/data/england_raw/SW7824_P_12392_20220304_20220305.copc.laz,True,65.82,9891591,True,/data/england_tiles/train/EN_SW7824_P_12392_20220304_20220305/_scene_EN_SW7824_P_12392_20220304_20220305.npz,True,train,4000,4000,7055591,0.441,256,178000.0,24000.0,180000.0,26000.0,50.083922,-5.0906,0.5
EN_SW7826_P_12382_20220305_20220305,SW,SW7826,/data/data/england_raw/SW7826_P_12382_20220305_20220305.copc.laz,True,21.07,4627324,True,/data/england_tiles/train/EN_SW7826_P_12382_20220305_20220305/_scene_EN_SW7826_P_12382_20220305_20220305.npz,True,train,3660,4000,3955998,0.2702,163,178000.0,26170.0,180000.0,28000.0,50.102646,-5.091806,0.5
EN_SW7826_P_12392_20220304_20220305,SW,SW7826,/data/data/england_raw/SW7826_P_12392_20220304_20220305.copc.laz,True,28.18,4281619,True,/data/england_tiles/train/EN_SW7826_P_12392_20220304_20220305/_scene_EN_SW7826_P_12392_20220304_20220305.npz,True,train,4000,4000,3481477,0.2176,179,178000.0,26000.0,180000.0,28000.0,50.101883,-5.091757,0.5
EN_SW7828_P_12382_20220305_20220305,SW,SW7828,/data/data/england_raw/SW7828_P_12382_20220305_20220305.copc.laz,True,21.97,4297168,True,/data/england_tiles/train/EN_SW7828_P_12382_20220305_20220305/_scene_EN_SW7828_P_12382_20220305_20220305.npz,True,train,4000,3592,3542437,0.2466,169,178204.0,28000.0,180000.0,30000.0,50.119882,-5.09149,0.5
EN_SW7830_P_12382_20220305_20220305,SW,SW7830,/data/data/england_raw/SW7830_P_12382_20220305_20220305.copc.laz,True,18.61,3611560,True,/data/england_tiles/train/EN_SW7830_P_12382_20220305_20220305/_scene_EN_SW7830_P_12382_20220305_20220305.npz,True,train,4000,2288,2864528,0.313,111,178856.0,30000.0,180000.0,32000.0,50.137964,-5.088094,0.5
EN_SW7832_P_12382_20220305_20220305,SW,SW7832,/data/data/england_raw/SW7832_P_12382_20220305_20220305.copc.laz,True,22.46,4145308,True,/data/england_tiles/train/EN_SW7832_P_12382_20220305_20220305/_scene_EN_SW7832_P_12382_20220305_20220305.npz,True,train,4000,3793,2975797,0.1961,110,178103.5,32000.0,180000.0,34000.0,50.155785,-5.094511,0.5
EN_SW7834_P_12382_20220305_20220305,SW,SW7834,/data/data/england_raw/SW7834_P_12382_20220305_20220305.copc.laz,True,44.53,8759380,True,/data/england_tiles/train/EN_SW7834_P_12382_20220305_20220305/_scene_EN_SW7834_P_12382_20220305_20220305.npz,True,train,4000,3681,6258061,0.425,205,178159.5,34000.0,180000.0,36000.0,50.173756,-5.09528,0.5
EN_SW7836_P_12382_20220305_20220305,SW,SW7836,/data/data/england_raw/SW7836_P_12382_20220305_20220305.copc.laz,True,45.76,8392187,True,/data/england_tiles/train/EN_SW7836_P_12382_20220305_20220305/_scene_EN_SW7836_P_12382_20220305_20220305.npz,True,train,4000,4000,5408681,0.338,166,178000.0,36000.0,180000.0,38000.0,50.191687,-5.097558,0.5
EN_SW7838_P_12382_20220305_20220305,SW,SW7838,/data/data/england_raw/SW7838_P_12382_20220305_20220305.copc.laz,True,78.85,14154666,True,/data/england_tiles/train/EN_SW7838_P_12382_20220305_20220305/_scene_EN_SW7838_P_12382_20220305_20220305.npz,True,train,4000,4000,8789869,0.5494,256,178000.0,38000.0,180000.0,40000.0,50.209648,-5.098722,0.5
EN_SW7839_P_12501_20220112_20220112,SW,SW7839,/data/data/england_raw/SW7839_P_12501_20220112_20220112.copc.laz,True,40.52,5737792,True,/data/england_tiles/train/EN_SW7839_P_12501_20220112_20220112/_scene_EN_SW7839_P_12501_20220112_20220112.npz,True,train,1264,2000,2227190,0.881,40,178000.0,39368.0,179000.0,40000.0,50.215604,-5.106117,0.5
EN_SW7840_P_12382_20220305_20220305,SW,SW7840,/data/data/england_raw/SW7840_P_12382_20220305_20220305.copc.laz,True,34.8,6567135,True,/data/england_tiles/train/EN_SW7840_P_12382_20220305_20220305/_scene_EN_SW7840_P_12382_20220305_20220305.npz,True,train,3375,4000,4421118,0.3275,161,178000.0,40000.0,180000.0,41687.5,50.226205,-5.099795,0.5
EN_SW7840_P_12501_20220112_20220112,SW,SW7840,/data/data/england_raw/SW7840_P_12501_20220112_20220112.copc.laz,True,93.81,13173746,True,/data/england_tiles/train/EN_SW7840_P_12501_20220112_20220112/_scene_EN_SW7840_P_12501_20220112_20220112.npz,True,train,2000,2000,3883406,0.9709,64,178000.0,40000.0,179000.0,41000.0,50.222931,-5.106594,0.5
EN_SW7841_P_12501_20220112_20220112,SW,SW7841,/data/data/england_raw/SW7841_P_12501_20220112_20220112.copc.laz,True,62.23,9507938,True,/data/england_tiles/train/EN_SW7841_P_12501_20220112_20220112/_scene_EN_SW7841_P_12501_20220112_20220112.npz,True,train,2000,2000,3860131,0.965,64,178000.0,41000.0,179000.0,42000.0,50.231912,-5.107178,0.5
EN_SW7842_P_12501_20220112_20220112,SW,SW7842,/data/data/england_raw/SW7842_P_12501_20220112_20220112.copc.laz,True,59.67,9221384,True,/data/england_tiles/train/EN_SW7842_P_12501_20220112_20220112/_scene_EN_SW7842_P_12501_20220112_20220112.npz,True,train,2000,2000,3761287,0.9403,64,178000.0,42000.0,179000.0,43000.0,50.240892,-5.107762,0.5
EN_SW7843_P_12501_20220112_20220112,SW,SW7843,/data/data/england_raw/SW7843_P_12501_20220112_20220112.copc.laz,True,68.12,9963632,True,/data/england_tiles/train/EN_SW7843_P_12501_20220112_20220112/_scene_EN_SW7843_P_12501_20220112_20220112.npz,True,train,2000,2000,3854948,0.9637,64,178000.0,43000.0,179000.0,44000.0,50.249872,-5.108347,0.5
EN_SW7844_P_12501_20220112_20220112,SW,SW7844,/data/data/england_raw/SW7844_P_12501_20220112_20220112.copc.laz,True,49.2,7489153,True,/data/england_tiles/train/EN_SW7844_P_12501_20220112_20220112/_scene_EN_SW7844_P_12501_20220112_20220112.npz,True,train,2000,2000,3701652,0.9254,64,178000.0,44000.0,179000.0,45000.0,50.258852,-5.108932,0.5
EN_SW7845_P_12501_20220112_20220112,SW,SW7845,/data/data/england_raw/SW7845_P_12501_20220112_20220112.copc.laz,True,52.49,7910618,True,/data/england_tiles/train/EN_SW7845_P_12501_20220112_20220112/_scene_EN_SW7845_P_12501_20220112_20220112.npz,True,train,2000,2000,3762038,0.9405,64,178000.0,45000.0,179000.0,46000.0,50.267832,-5.109517,0.5
EN_SW7846_P_12501_20220112_20220112,SW,SW7846,/data/data/england_raw/SW7846_P_12501_20220112_20220112.copc.laz,True,69.31,10190971,True,/data/england_tiles/train/EN_SW7846_P_12501_20220112_20220112/_scene_EN_SW7846_P_12501_20220112_20220112.npz,True,train,2000,2000,3734844,0.9337,64,178000.0,46000.0,179000.0,47000.0,50.276812,-5.110102,0.5
EN_SW7847_P_12501_20220112_20220112,SW,SW7847,/data/data/england_raw/SW7847_P_12501_20220112_20220112.copc.laz,True,44.82,7028934,True,/data/england_tiles/train/EN_SW7847_P_12501_20220112_20220112/_scene_EN_SW7847_P_12501_20220112_20220112.npz,True,train,2000,2000,3648988,0.9122,64,178000.0,47000.0,179000.0,48000.0,50.285792,-5.110688,0.5
EN_SW7848_P_12501_20220112_20220112,SW,SW7848,/data/data/england_raw/SW7848_P_12501_20220112_20220112.copc.laz,True,41.11,6797923,True,/data/england_tiles/train/EN_SW7848_P_12501_20220112_20220112/_scene_EN_SW7848_P_12501_20220112_20220112.npz,True,train,2000,2000,3744374,0.9361,64,178000.0,48000.0,179000.0,49000.0,50.294772,-5.111274,0.5
EN_SW7849_P_12501_20220112_20220112,SW,SW7849,/data/data/england_raw/SW7849_P_12501_20220112_20220112.copc.laz,True,46.1,7481399,True,/data/england_tiles/train/EN_SW7849_P_12501_20220112_20220112/_scene_EN_SW7849_P_12501_20220112_20220112.npz,True,train,2000,2000,3743568,0.9359,64,178000.0,49000.0,179000.0,50000.0,50.303752,-5.111861,0.5
EN_SW7850_P_12501_20220112_20220112,SW,SW7850,/data/data/england_raw/SW7850_P_12501_20220112_20220112.copc.laz,True,24.78,3692095,True,/data/england_tiles/train/EN_SW7850_P_12501_20220112_20220112/_scene_EN_SW7850_P_12501_20220112_20220112.npz,True,train,946,2000,1663248,0.8791,32,178000.0,50000.0,179000.0,50473.0,50.310366,-5.112293,0.5
EN_SW7858_P_12764_20221010_20221011,SW,SW7858,/data/data/england_raw/SW7858_P_12764_20221010_20221011.copc.laz,True,6.18,1155210,True,/data/england_tiles/train/EN_SW7858_P_12764_20221010_20221011/_scene_EN_SW7858_P_12764_20221010_20221011.npz,True,train,1717,4000,979665,0.1426,47,178000.0,59141.5,180000.0,60000.0,50.394376,-5.110759,0.5
EN_SW7862_P_12764_20221010_20221011,SW,SW7862,/data/data/england_raw/SW7862_P_12764_20221010_20221011.copc.laz,True,18.19,3491481,True,/data/england_tiles/train/EN_SW7862_P_12764_20221010_20221011/_scene_EN_SW7862_P_12764_20221010_20221011.npz,True,train,4000,4000,3302297,0.2064,189,178000.0,62000.0,180000.0,64000.0,50.42517,-5.112778,0.5
EN_SW7864_P_12764_20221010_20221011,SW,SW7864,/data/data/england_raw/SW7864_P_12764_20221010_20221011.copc.laz,True,0.37,60369,True,/data/england_tiles/test/EN_SW7864_P_12764_20221010_20221011/_scene_EN_SW7864_P_12764_20221010_20221011.npz,True,test,639,1943,58242,0.0469,10,179028.5,64000.0,180000.0,64319.5,50.435778,-5.106232,0.5
EN_SW8228_P_12382_20220305_20220305,SW,SW8228,/data/data/england_raw/SW8228_P_12382_20220305_20220305.copc.laz,True,0.0,141,True,,False,none,,,,,,,,,,,,
EN_SW8230_P_12382_20220305_20220305,SW,SW8230,/data/data/england_raw/SW8230_P_12382_20220305_20220305.copc.laz,True,9.62,2305064,True,/data/england_tiles/train/EN_SW8230_P_12382_20220305_20220305/_scene_EN_SW8230_P_12382_20220305_20220305.npz,True,train,3969,4000,1942307,0.1223,99,182000.0,30015.5,184000.0,32000.0,50.139352,-5.038185,0.5
EN_SW8232_P_12382_20220305_20220305,SW,SW8232,/data/data/england_raw/SW8232_P_12382_20220305_20220305.copc.laz,True,19.79,4404910,True,/data/england_tiles/train/EN_SW8232_P_12382_20220305_20220305/_scene_EN_SW8232_P_12382_20220305_20220305.npz,True,train,4000,4000,3862285,0.2414,193,182000.0,32000.0,184000.0,34000.0,50.157244,-5.03932,0.5
EN_SW8234_P_12382_20220305_20220305,SW,SW8234,/data/data/england_raw/SW8234_P_12382_20220305_20220305.copc.laz,True,20.21,4741293,True,/data/england_tiles/train/EN_SW8234_P_12382_20220305_20220305/_scene_EN_SW8234_P_12382_20220305_20220305.npz,True,train,4000,4000,4024488,0.2515,184,182000.0,34000.0,184000.0,36000.0,50.175206,-5.040461,0.5
EN_SW8236_P_12382_20220305_20220305,SW,SW8236,/data/data/england_raw/SW8236_P_12382_20220305_20220305.copc.laz,True,15.24,3707950,True,/data/england_tiles/train/EN_SW8236_P_12382_20220305_20220305/_scene_EN_SW8236_P_12382_20220305_20220305.npz,True,train,4000,4000,3191969,0.1995,169,182000.0,36000.0,184000.0,38000.0,50.193167,-5.041602,0.5
EN_SW8238_P_12382_20220305_20220305,SW,SW8238,/data/data/england_raw/SW8238_P_12382_20220305_20220305.copc.laz,True,67.1,12789741,True,/data/england_tiles/train/EN_SW8238_P_12382_20220305_20220305/_scene_EN_SW8238_P_12382_20220305_20220305.npz,True,train,4000,4000,8109870,0.5069,239,182000.0,38000.0,184000.0,40000.0,50.211129,-5.042745,0.5
